rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,date_arrival,receival_status,net_weight,supplier_id
1854,91900143.0,244973,40,1,,2011-10-27 13:34:00 +02:00,Completed,24092.0,64384
1842,91900296.0,244497,110,1,,2011-10-27 13:42:00 +02:00,Completed,24610.0,64997
1908,91900182.0,247021,30,1,,2011-10-27 14:23:00 +02:00,Completed,18714.0,56229
1853,91900143.0,245815,230,1,,2011-10-27 14:52:00 +02:00,Completed,15620.0,20023
1857,91900160.0,245815,220,2,,2011-10-27 14:52:00 +02:00,Completed,4000.0,20023
1850,91900146.0,245815,200,3,,2011-10-27 14:52:00 +02:00,Completed,5500.0,20023
1854,91900143.0,245815,230,1,,2011-10-27 14:56:00 +02:00,Completed,6120.0,20023
1853,91900143.0,245021,40,1,,2011-10-28 08:37:00 +02:00,Completed,6020.0,56343
1867,91900330.0,245022,100,2,,2011-10-28 08:37:00 +02:00,Completed,3000.0,56343
1866,91900302.0,245022,110,3,,2011-10-28 08:37:00 +02:00,Completed,600.0,56343
1854,91900143.0,245838,110,1,,2011-10-28 08:41:00 +02:00,Completed,24180.0,66196
1854,91900143.0,245814,120,1,,2011-10-28 08:45:00 +02:00,Completed,13120.0,63178
1854,91900143.0,244413,60,1,,2011-10-28 09:16:00 +02:00,Completed,18500.0,68334
1854,91900143.0,245814,120,1,,2011-10-28 09:19:00 +02:00,Completed,12500.0,63178
1854,91900143.0,244976,190,1,,2011-10-28 10:04:00 +02:00,Completed,14240.0,55251
1853,91900143.0,245815,230,1,,2011-10-28 10:16:00 +02:00,Completed,17860.0,20023
1842,91900296.0,247207,20,1,,2011-10-28 10:22:00 +02:00,Completed,13469.0,64997
1842,91900296.0,244497,110,2,,2011-10-28 10:22:00 +02:00,Completed,8041.0,64997
1843,91900170.0,245902,40,1,,2011-10-28 10:33:00 +02:00,Completed,23890.0,50315
1854,91900143.0,244964,50,1,,2011-10-28 10:43:00 +02:00,Completed,21620.0,65287
1854,91900143.0,245817,160,1,,2011-10-28 10:57:00 +02:00,Completed,10470.0,20816
1853,91900143.0,245809,70,1,,2011-10-28 11:26:00 +02:00,Completed,14200.0,50420
1867,91900330.0,245809,60,2,,2011-10-28 11:26:00 +02:00,Completed,2000.0,50420
1853,91900143.0,245023,110,1,,2011-10-28 11:50:00 +02:00,Completed,22212.0,52036
1854,91900143.0,245023,110,1,,2011-10-28 12:17:00 +02:00,Completed,8460.0,52036
1853,91900143.0,245817,160,1,,2011-10-28 12:20:00 +02:00,Completed,17632.0,20816
1843,91900170.0,247207,110,1,,2011-10-28 12:32:00 +02:00,Completed,22590.0,64997
1854,91900143.0,247443,60,1,,2011-10-28 13:12:00 +02:00,Completed,1988.0,65997
1854,91900143.0,247443,60,2,,2011-10-28 13:12:00 +02:00,Completed,6320.0,65997
1853,91900143.0,242918,120,1,,2011-10-28 13:20:00 +02:00,Completed,9460.0,55570
1854,91900143.0,242918,120,2,,2011-10-28 13:20:00 +02:00,Completed,13808.0,55570
1843,91900170.0,247021,100,1,,2011-10-28 13:36:00 +02:00,Completed,21360.0,56229
1843,91900170.0,247021,90,2,,2011-10-28 13:36:00 +02:00,Completed,620.0,56229
1842,91900296.0,247207,120,1,,2011-10-28 15:40:00 +02:00,Completed,23350.0,64997
1850,91900146.0,242723,520,1,,2011-10-31 09:08:00 +01:00,Completed,10520.0,62861
1852,91900146.0,242723,520,2,,2011-10-31 09:08:00 +01:00,Completed,4320.0,62861
1853,91900143.0,245023,110,1,,2011-10-31 09:17:00 +01:00,Completed,21820.0,52036
1846,91900152.0,245549,70,2,,2011-10-31 09:20:00 +01:00,Completed,24520.0,10001
1846,91900152.0,245549,70,2,,2011-10-31 09:32:00 +01:00,Completed,24680.0,10001
1854,91900143.0,245815,230,1,,2011-10-31 09:39:00 +01:00,Completed,12880.0,20023
1843,91900170.0,247207,130,1,,2011-10-31 10:11:00 +01:00,Completed,23300.0,64997
1846,91900152.0,245549,70,1,,2011-10-31 10:18:00 +01:00,Completed,24520.0,10001
1854,91900143.0,245023,110,1,,2011-10-31 10:26:00 +01:00,Completed,12760.0,52036
1846,91900152.0,245549,70,1,,2011-10-31 10:37:00 +01:00,Completed,24220.0,10001
1854,91900143.0,242725,300,1,,2011-10-31 10:39:00 +01:00,Completed,10608.0,50363
1853,91900143.0,242725,300,2,,2011-10-31 10:39:00 +01:00,Completed,12900.0,50363
1867,91900330.0,245815,210,1,,2011-10-31 10:50:00 +01:00,Completed,14760.0,20023
2102,91900302.0,245815,240,2,,2011-10-31 10:50:00 +01:00,Completed,1190.0,20023
1842,91900296.0,247207,120,1,,2011-10-31 11:04:00 +01:00,Completed,21830.0,64997
2102,91900302.0,244976,180,1,,2011-10-31 11:52:00 +01:00,Completed,22900.0,55251
1868,91900330.0,245811,100,1,,2011-10-31 12:03:00 +01:00,Completed,9805.0,63948
1854,91900143.0,243024,110,1,,2011-10-31 12:20:00 +01:00,Completed,23120.0,58000
1854,91900143.0,245948,200,1,,2011-11-02 08:37:00 +01:00,Completed,23100.0,50350
1846,91900152.0,245549,70,1,,2011-10-31 13:05:00 +01:00,Completed,24300.0,10001
1854,91900143.0,245031,40,1,,2011-10-31 13:08:00 +01:00,Completed,21240.0,57615
1853,91900143.0,245023,110,1,,2011-10-31 14:38:00 +01:00,Completed,16160.0,52036
1866,91900302.0,245023,100,2,,2011-10-31 14:38:00 +01:00,Completed,2620.0,52036
1842,91900296.0,247207,120,1,,2011-10-31 14:44:00 +01:00,Completed,20870.0,64997
1854,91900143.0,245033,200,1,,2011-11-02 08:37:00 +01:00,Completed,9110.0,53797
1854,91900143.0,245033,200,2,,2011-11-02 08:37:00 +01:00,Completed,3455.0,53797
1854,91900143.0,242723,510,1,,2011-11-02 08:49:00 +01:00,Completed,5120.0,62861
1850,91900146.0,242723,520,2,,2011-11-02 08:49:00 +01:00,Completed,10520.0,62861
1854,91900143.0,242725,300,1,,2011-11-02 09:53:00 +01:00,Completed,12408.0,50363
1853,91900143.0,242725,300,2,,2011-11-02 09:53:00 +01:00,Completed,11190.0,50363
1868,91900330.0,244976,250,1,,2011-11-02 10:25:00 +01:00,Completed,5020.0,55251
1866,91900302.0,244976,230,2,,2011-11-02 10:25:00 +01:00,Completed,1600.0,55251
1853,91900143.0,244976,240,3,,2011-11-02 10:25:00 +01:00,Completed,7360.0,55251
1853,91900143.0,245868,280,1,,2011-11-02 12:54:00 +01:00,Completed,13600.0,52064
1850,91900146.0,245868,270,2,,2011-11-02 12:54:00 +01:00,Completed,1420.0,52064
1857,91900160.0,245868,300,3,,2011-11-02 12:54:00 +01:00,Completed,1210.0,52064
2102,91900302.0,245868,260,4,,2011-11-02 12:54:00 +01:00,Completed,940.0,52064
1867,91900330.0,245868,290,5,,2011-11-02 12:54:00 +01:00,Completed,1200.0,52064
1854,91900143.0,247744,10,1,,2011-11-02 13:01:00 +01:00,Completed,26274.0,62861
1854,91900143.0,242725,300,1,,2011-11-02 13:33:00 +01:00,Completed,5600.0,50363
1853,91900143.0,242725,300,2,,2011-11-02 13:33:00 +01:00,Completed,17880.0,50363
1854,91900143.0,244976,240,1,,2011-11-02 13:43:00 +01:00,Completed,10040.0,55251
1846,91900152.0,245549,70,1,,2011-11-03 08:38:00 +01:00,Completed,25000.0,10001
1846,91900152.0,245549,70,1,,2011-11-03 08:40:00 +01:00,Completed,24680.0,10001
1846,91900152.0,245549,70,1,,2011-11-03 08:51:00 +01:00,Completed,24760.0,10001
1846,91900152.0,245549,70,1,,2011-11-03 09:29:00 +01:00,Completed,24420.0,10001
1853,91900143.0,245020,240,1,,2011-11-03 09:42:00 +01:00,Completed,14700.0,55568
1846,91900152.0,245549,70,1,,2011-11-03 10:45:00 +01:00,Completed,24800.0,10001
1854,91900143.0,245899,100,1,,2011-11-03 11:00:00 +01:00,Completed,21920.0,50390
1854,91900143.0,245023,140,1,,2011-11-03 11:14:00 +01:00,Completed,11340.0,52036
1853,91900143.0,245870,190,1,,2011-11-03 11:47:00 +01:00,Completed,7810.0,50468
1854,91900143.0,245870,190,2,,2011-11-03 11:47:00 +01:00,Completed,5216.0,50468
1850,91900146.0,245870,230,3,,2011-11-03 11:47:00 +01:00,Completed,1800.0,50468
1852,91900146.0,245870,230,4,,2011-11-03 11:47:00 +01:00,Completed,1130.0,50468
1854,91900143.0,245810,140,1,,2011-11-03 11:53:00 +01:00,Completed,25280.0,63948
1843,91900170.0,247207,140,1,,2011-11-03 12:46:00 +01:00,Completed,22140.0,64997
1854,91900143.0,245815,280,1,,2011-11-03 13:53:00 +01:00,Completed,6660.0,20023
1853,91900143.0,245023,140,1,,2011-11-03 14:06:00 +01:00,Completed,22812.0,52036
1843,91900170.0,247018,30,1,,2011-11-03 14:16:00 +01:00,Completed,9320.0,62524
1854,91900143.0,245817,240,1,,2011-11-04 08:38:00 +01:00,Completed,7380.0,20816
1842,91900296.0,247207,120,1,,2011-11-04 08:46:00 +01:00,Completed,22970.0,64997
1868,91900330.0,244976,310,1,,2011-11-04 09:01:00 +01:00,Completed,24360.0,55251
1853,91900143.0,245817,240,1,,2011-11-04 09:17:00 +01:00,Completed,18192.0,20816
1846,91900152.0,245549,70,1,,2011-11-04 09:32:00 +01:00,Completed,24580.0,10001
1854,91900143.0,245814,130,1,,2011-11-04 09:54:00 +01:00,Completed,13040.0,63178
1854,91900143.0,242723,510,1,,2011-11-04 10:02:00 +01:00,Completed,5200.0,62861
1857,91900160.0,242723,530,2,,2011-11-04 10:02:00 +01:00,Completed,15560.0,62861
1853,91900143.0,245814,130,1,,2011-11-04 10:14:00 +01:00,Completed,10620.0,63178
1867,91900330.0,245814,150,2,,2011-11-04 10:14:00 +01:00,Completed,1200.0,63178
1854,91900143.0,244413,80,1,,2011-11-04 10:43:00 +01:00,Completed,18540.0,68334
2102,91900302.0,244413,70,2,,2011-11-04 10:43:00 +01:00,Completed,1200.0,68334
1854,91900143.0,244976,240,1,,2011-11-04 11:09:00 +01:00,Completed,10380.0,55251
1853,91900143.0,245815,280,1,,2011-11-04 11:24:00 +01:00,Completed,13960.0,20023
1857,91900160.0,245815,300,2,,2011-11-04 11:24:00 +01:00,Completed,2500.0,20023
1853,91900143.0,245809,90,1,,2011-11-04 11:29:00 +01:00,Completed,19400.0,50420
1854,91900143.0,245023,140,1,,2011-11-04 11:33:00 +01:00,Completed,12740.0,52036
1842,91900296.0,247207,120,1,,2011-11-04 11:53:00 +01:00,Completed,22170.0,64997
1854,91900143.0,245031,50,1,,2011-11-04 12:32:00 +01:00,Completed,25200.0,57615
1854,91900143.0,244964,60,1,,2011-11-04 13:10:00 +01:00,Completed,16925.0,65287
1854,91900143.0,244964,50,2,,2011-11-04 13:10:00 +01:00,Completed,3995.0,65287
1854,91900143.0,247741,10,1,,2011-11-04 13:46:00 +01:00,Completed,1931.0,65997
1868,91900330.0,247741,30,2,,2011-11-04 13:46:00 +01:00,Completed,240.0,65997
2102,91900302.0,247741,20,3,,2011-11-04 13:46:00 +01:00,Completed,890.0,65997
1854,91900143.0,247741,10,4,,2011-11-04 13:46:00 +01:00,Completed,4850.0,65997
1843,91900170.0,247021,100,1,,2011-11-04 13:51:00 +01:00,Completed,23140.0,56229
1854,91900143.0,245946,100,1,,2011-11-04 14:17:00 +01:00,Completed,16276.0,68155
1853,91900143.0,245868,280,1,,2011-11-07 08:35:00 +01:00,Completed,16340.0,52064
1850,91900146.0,245868,270,2,,2011-11-07 08:35:00 +01:00,Completed,1040.0,52064
1857,91900160.0,245868,300,3,,2011-11-07 08:35:00 +01:00,Completed,600.0,52064
1853,91900143.0,245023,140,1,,2011-11-07 08:37:00 +01:00,Completed,23072.0,52036
1843,91900170.0,247207,150,1,,2011-11-07 08:46:00 +01:00,Completed,22020.0,64997
1852,91900146.0,245815,270,1,,2011-11-07 08:50:00 +01:00,Completed,18560.0,20023
1853,91900143.0,242725,300,1,,2011-11-07 09:41:00 +01:00,Completed,16540.0,50363
1853,91900143.0,242725,300,2,,2011-11-07 09:41:00 +01:00,Completed,7004.0,50363
1854,91900143.0,244976,240,1,,2011-11-07 10:06:00 +01:00,Completed,10640.0,55251
1854,91900143.0,245023,140,1,,2011-11-07 10:11:00 +01:00,Completed,9900.0,52036
1866,91900302.0,245811,230,1,,2011-11-07 12:03:00 +01:00,Completed,3160.0,63948
1867,91900330.0,245811,130,2,,2011-11-07 12:03:00 +01:00,Completed,3060.0,63948
1852,91900146.0,245810,130,3,,2011-11-07 12:03:00 +01:00,Completed,3598.0,63948
1857,91900160.0,245810,150,4,,2011-11-07 12:03:00 +01:00,Completed,4540.0,63948
1853,91900143.0,245068,200,1,,2011-11-07 14:08:00 +01:00,Completed,10210.0,50418
1854,91900143.0,245068,200,2,,2011-11-07 14:08:00 +01:00,Completed,7728.0,50418
1982,91900871.0,245068,190,3,,2011-11-07 14:08:00 +01:00,Completed,1830.0,50418
1866,91900302.0,245068,180,4,,2011-11-07 14:08:00 +01:00,Completed,1000.0,50418
1853,91900143.0,245815,280,1,,2011-11-07 14:16:00 +01:00,Completed,15100.0,20023
1850,91900146.0,245815,270,2,,2011-11-07 14:16:00 +01:00,Completed,4000.0,20023
1857,91900160.0,245815,300,3,,2011-11-07 14:16:00 +01:00,Completed,4500.0,20023
1853,91900143.0,245023,140,1,,2011-11-08 08:50:00 +01:00,Completed,23780.0,52036
1854,91900143.0,245810,140,1,,2011-11-08 08:51:00 +01:00,Completed,25640.0,63948
1854,91900143.0,242725,300,1,,2011-11-08 09:04:00 +01:00,Completed,11008.0,50363
1853,91900143.0,242725,300,2,,2011-11-08 09:04:00 +01:00,Completed,12400.0,50363
1854,91900143.0,247744,10,1,,2011-11-08 09:33:00 +01:00,Completed,5120.0,62861
1850,91900146.0,242723,520,2,,2011-11-08 09:33:00 +01:00,Completed,6996.0,62861
1852,91900146.0,242723,550,3,,2011-11-08 09:33:00 +01:00,Completed,4344.0,62861
1846,91900152.0,245549,80,1,,2011-11-08 10:09:00 +01:00,Completed,24560.0,10001
1854,91900143.0,244976,240,1,,2011-11-08 10:36:00 +01:00,Completed,13920.0,55251
1854,91900143.0,245023,140,1,,2011-11-08 10:45:00 +01:00,Completed,11920.0,52036
1868,91900330.0,244967,110,1,,2011-11-08 10:53:00 +01:00,Completed,8880.0,65287
2102,91900302.0,244967,120,2,,2011-11-08 10:53:00 +01:00,Completed,15160.0,65287
1854,91900143.0,245809,90,1,,2011-11-08 11:10:00 +01:00,Completed,21820.0,50420
1846,91900152.0,245549,80,1,,2011-11-08 11:35:00 +01:00,Completed,25015.0,10001
1846,91900152.0,245549,80,1,,2011-11-08 11:54:00 +01:00,Completed,25295.0,10001
1842,91900296.0,247207,120,1,,2011-11-08 12:23:00 +01:00,Completed,23450.0,64997
1868,91900330.0,245870,220,1,,2011-11-08 12:35:00 +01:00,Completed,2300.0,50468
1854,91900143.0,245870,190,2,,2011-11-08 12:35:00 +01:00,Completed,4526.0,50468
1846,91900152.0,245549,80,1,,2011-11-08 13:35:00 +01:00,Completed,24520.0,10001
1854,91900143.0,245815,280,1,,2011-11-08 14:50:00 +01:00,Completed,6800.0,20023
1853,91900143.0,245033,200,1,,2011-11-08 14:55:00 +01:00,Completed,3500.0,53797
1868,91900330.0,245033,170,2,,2011-11-08 14:55:00 +01:00,Completed,700.0,53797
1853,91900143.0,245033,200,3,,2011-11-08 14:55:00 +01:00,Completed,7300.0,53797
1853,91900143.0,245948,200,1,,2011-11-08 16:05:00 +01:00,Completed,7755.0,50350
1866,91900302.0,245948,180,2,,2011-11-08 16:05:00 +01:00,Completed,6240.0,50350
1982,91900871.0,245948,190,3,,2011-11-08 16:05:00 +01:00,Completed,3570.0,50350
1867,91900330.0,245948,170,4,,2011-11-08 16:05:00 +01:00,Completed,1135.0,50350
1853,91900143.0,245023,140,1,,2011-11-09 08:33:00 +01:00,Completed,11326.0,52036
1982,91900871.0,245023,210,3,,2011-11-09 08:33:00 +01:00,Completed,7640.0,52036
1853,91900143.0,242725,300,1,,2011-11-09 08:36:00 +01:00,Completed,12400.0,50363
1854,91900143.0,242725,300,2,,2011-11-09 08:36:00 +01:00,Completed,11268.0,50363
1854,91900143.0,245814,130,1,,2011-11-09 08:42:00 +01:00,Completed,11820.0,63178
1854,91900143.0,245868,280,1,,2011-11-09 09:27:00 +01:00,Completed,17840.0,52064
2102,91900302.0,245868,260,2,,2011-11-09 09:27:00 +01:00,Completed,1368.0,52064
1853,91900143.0,245814,130,1,,2011-11-09 09:47:00 +01:00,Completed,10260.0,63178
1867,91900330.0,245814,150,2,,2011-11-09 09:47:00 +01:00,Completed,2000.0,63178
1854,91900143.0,245817,240,1,,2011-11-09 10:38:00 +01:00,Completed,7300.0,20816
1854,91900143.0,245023,140,1,,2011-11-09 10:53:00 +01:00,Completed,9880.0,52036
1853,91900143.0,245817,240,1,,2011-11-09 11:20:00 +01:00,Completed,17772.0,20816
1846,91900152.0,245549,80,1,,2011-11-09 11:33:00 +01:00,Completed,25035.0,10001
1854,91900143.0,245943,100,1,,2011-11-09 11:41:00 +01:00,Completed,23694.0,52166
1858,91900160.0,245943,90,3,,2011-11-09 11:41:00 +01:00,Completed,578.0,52166
1842,91900296.0,247019,10,1,,2011-11-09 12:37:00 +01:00,Completed,1400.0,62524
1842,91900296.0,247019,40,2,,2011-11-09 12:37:00 +01:00,Completed,11500.0,62524
1842,91900296.0,247207,120,1,,2011-11-09 12:39:00 +01:00,Completed,22110.0,64997
1846,91900152.0,245549,80,1,,2011-11-09 13:04:00 +01:00,Completed,24815.0,10001
1867,91900330.0,245838,150,1,,2011-11-09 14:35:00 +01:00,Completed,1965.0,66196
1853,91900143.0,245838,140,2,,2011-11-09 14:35:00 +01:00,Completed,13535.0,66196
1846,91900152.0,245549,80,1,,2011-11-09 14:38:00 +01:00,Completed,24560.0,10001
1846,91900152.0,245549,80,1,,2011-11-09 15:15:00 +01:00,Completed,24620.0,10001
1853,91900143.0,245868,280,1,,2011-11-10 08:48:00 +01:00,Completed,16047.0,52064
1850,91900146.0,245868,270,2,,2011-11-10 08:48:00 +01:00,Completed,803.0,52064
1867,91900330.0,245868,290,3,,2011-11-10 08:48:00 +01:00,Completed,1500.0,52064
1853,91900143.0,245817,240,1,,2011-11-10 08:52:00 +01:00,Completed,14460.0,20816
1866,91900302.0,245817,220,2,,2011-11-10 08:52:00 +01:00,Completed,3300.0,20816
1982,91900871.0,245817,190,1,,2011-11-10 09:21:00 +01:00,Completed,19992.0,20816
1843,91900170.0,246725,30,1,,2011-11-10 09:52:00 +01:00,Completed,24980.0,52433
1854,91900143.0,245355,170,1,,2011-11-10 10:02:00 +01:00,Completed,8584.0,66523
1853,91900143.0,245355,170,2,,2011-11-10 10:02:00 +01:00,Completed,5043.0,66523
1852,91900146.0,245355,200,3,,2011-11-10 10:02:00 +01:00,Completed,2394.0,66523
1866,91900302.0,245355,180,4,,2011-11-10 10:02:00 +01:00,Completed,2580.0,66523
1982,91900871.0,245355,210,5,,2011-11-10 10:02:00 +01:00,Completed,1077.0,66523
1846,91900152.0,245549,80,1,,2011-11-10 10:04:00 +01:00,Completed,24680.0,10001
1853,91900143.0,244976,240,1,,2011-11-10 10:41:00 +01:00,Completed,11160.0,55251
1866,91900302.0,244976,230,2,,2011-11-10 10:41:00 +01:00,Completed,1600.0,55251
1867,91900330.0,244976,250,3,,2011-11-10 10:41:00 +01:00,Completed,2000.0,55251
1843,91900170.0,247446,10,1,,2011-11-10 11:07:00 +01:00,Completed,24040.0,54854
1854,91900143.0,245020,240,1,,2011-11-10 11:43:00 +01:00,Completed,12348.0,55568
1853,91900143.0,245020,240,2,,2011-11-10 11:43:00 +01:00,Completed,5560.0,55568
1867,91900330.0,245020,230,3,,2011-11-10 11:43:00 +01:00,Completed,3020.0,55568
1854,91900143.0,244964,60,1,,2011-11-10 11:54:00 +01:00,Completed,23140.0,65287
1854,91900143.0,242725,300,1,,2011-11-10 12:13:00 +01:00,Completed,10788.0,50363
1853,91900143.0,242725,300,2,,2011-11-10 12:13:00 +01:00,Completed,12210.0,50363
1854,91900143.0,245815,280,1,,2011-11-10 12:41:00 +01:00,Completed,6860.0,20023
1842,91900296.0,247207,120,1,,2011-11-10 12:44:00 +01:00,Completed,21860.0,64997
1854,91900143.0,245870,190,2,,2011-11-10 13:41:00 +01:00,Completed,4640.0,50468
1853,91900143.0,245870,190,3,,2011-11-10 13:41:00 +01:00,Completed,790.0,50468
1868,91900330.0,245870,220,4,,2011-11-10 13:41:00 +01:00,Completed,3780.0,50468
1850,91900146.0,245870,230,5,,2011-11-10 13:41:00 +01:00,Completed,2906.0,50468
1846,91900152.0,245549,80,1,,2011-11-10 13:57:00 +01:00,Completed,24880.0,10001
1853,91900143.0,245809,90,1,,2011-11-10 14:06:00 +01:00,Completed,18320.0,50420
1867,91900330.0,245809,110,2,,2011-11-10 14:06:00 +01:00,Completed,1600.0,50420
1854,91900143.0,245815,280,1,,2011-11-10 14:34:00 +01:00,Completed,6240.0,20023
1854,91900143.0,244976,240,1,,2011-11-10 14:37:00 +01:00,Completed,12380.0,55251
1854,91900143.0,245899,100,1,,2011-11-10 14:39:00 +01:00,Completed,16380.0,50390
1846,91900152.0,245549,80,1,,2011-11-10 14:42:00 +01:00,Completed,25115.0,10001
1854,91900143.0,245023,140,1,,2011-11-10 15:23:00 +01:00,Completed,9300.0,52036
1854,91900143.0,245817,240,1,,2011-11-11 08:56:00 +01:00,Completed,6800.0,20816
1854,91900143.0,245020,240,1,,2011-11-11 08:58:00 +01:00,Completed,25940.0,55568
1854,91900143.0,245032,50,1,,2011-11-11 09:01:00 +01:00,Completed,19140.0,52063
1854,91900143.0,245814,130,1,,2011-11-11 09:06:00 +01:00,Completed,13840.0,63178
1854,91900143.0,242725,300,1,,2011-11-11 09:31:00 +01:00,Completed,10508.0,50363
1853,91900143.0,242725,300,2,,2011-11-11 09:31:00 +01:00,Completed,12420.0,50363
1854,91900143.0,245838,140,1,,2011-11-11 10:22:00 +01:00,Completed,25540.0,66196
1867,91900330.0,245022,130,1,,2011-11-11 10:29:00 +01:00,Completed,600.0,56343
1866,91900302.0,245022,140,2,,2011-11-11 10:29:00 +01:00,Completed,3120.0,56343
1853,91900143.0,245021,50,3,,2011-11-11 10:29:00 +01:00,Completed,5910.0,56343
1853,91900143.0,245814,130,1,,2011-11-11 10:37:00 +01:00,Completed,12560.0,63178
1982,91900871.0,245814,160,2,,2011-11-11 10:37:00 +01:00,Completed,360.0,63178
1853,91900143.0,245815,280,1,,2011-11-11 10:57:00 +01:00,Completed,14290.0,20023
1866,91900302.0,245815,260,2,,2011-11-11 10:57:00 +01:00,Completed,1020.0,20023
1982,91900871.0,245815,250,3,,2011-11-11 10:57:00 +01:00,Completed,1740.0,20023
1867,91900330.0,245815,290,4,,2011-11-11 10:57:00 +01:00,Completed,650.0,20023
1853,91900143.0,245946,100,1,,2011-11-11 12:35:00 +01:00,Completed,7050.0,68155
1842,91900296.0,247207,120,1,,2011-11-11 12:45:00 +01:00,Completed,24650.0,64997
1868,91900330.0,244967,110,1,,2011-11-11 12:49:00 +01:00,Completed,12590.0,65287
2102,91900302.0,244967,120,2,,2011-11-11 12:49:00 +01:00,Completed,12650.0,65287
1868,91900330.0,244976,250,1,,2011-11-11 12:57:00 +01:00,Completed,6240.0,55251
1853,91900143.0,247835,10,1,,2011-11-11 13:39:00 +01:00,Completed,1900.0,65997
1854,91900143.0,247835,10,2,,2011-11-11 13:39:00 +01:00,Completed,7880.0,65997
1854,91900143.0,245868,280,1,,2011-11-11 13:42:00 +01:00,Completed,23480.0,52064
1843,91900170.0,247207,160,1,,2011-11-11 15:41:00 +01:00,Completed,24620.0,64997
1842,91900296.0,247019,40,1,,2011-11-11 15:44:00 +01:00,Completed,12020.0,62524
1858,91900160.0,245815,300,1,,2011-11-14 09:03:00 +01:00,Completed,18280.0,20023
2131,91900302.0,245868,260,1,,2011-11-14 09:15:00 +01:00,Completed,3240.0,52064
2160,91900143.0,245868,280,2,,2011-11-14 09:15:00 +01:00,Completed,13320.0,52064
2132,91900330.0,245868,290,3,,2011-11-14 09:15:00 +01:00,Completed,2300.0,52064
1853,91900143.0,245023,140,1,,2011-11-14 09:23:00 +01:00,Completed,16624.0,52036
1854,91900143.0,242723,540,1,,2011-11-14 09:57:00 +01:00,Completed,4520.0,62861
1853,91900143.0,242723,540,2,,2011-11-14 09:57:00 +01:00,Completed,11140.0,62861
1854,91900143.0,247759,10,1,,2011-11-14 10:19:00 +01:00,Completed,23720.0,60435
1854,91900143.0,247759,10,1,,2011-11-14 10:48:00 +01:00,Completed,23340.0,60435
1854,91900143.0,244976,240,1,,2011-11-14 11:20:00 +01:00,Completed,13540.0,55251
1854,91900143.0,247759,10,1,,2011-11-14 11:22:00 +01:00,Completed,24200.0,60435
