rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,transporter_name,vehicle_no,unit_status,vehicle_start_weight,vehicle_end_weight,gross_weight,tare_weight,net_weight,wood,ironbands,plastic,water,ice,other,chips,packaging,cardboard
1901,91900302.0,229951,280,1,,Transporter8,Vehicle3584,Transferred,31580.0,14740.0,16840.0,0.0,16840.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle20,Transferred,25720.0,17020.0,8700.0,0.0,8700.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter8,Vehicle3585,Transferred,31360.0,14680.0,16680.0,520.0,16160.0,,,,,,,,,
1909,91900152.0,229842,270,1,,Transporter8,Vehicle2574,Transferred,40720.0,16000.0,24720.0,0.0,24720.0,,,,,,,,,
1906,91900170.0,230218,200,1,,Transporter2,Vehicle673,Transferred,40660.0,16760.0,23900.0,0.0,23900.0,,,,,,,,,
1903,91900143.0,229960,250,1,,Transporter8,Vehicle3586,Transferred,36900.0,15300.0,9350.0,200.0,9150.0,,,,,,,,,
1903,91900143.0,229960,250,2,,Transporter8,Vehicle3586,Transferred,36900.0,15300.0,10150.0,0.0,10150.0,,,,,,,,,
1982,91900871.0,229960,300,3,,Transporter8,Vehicle3586,Transferred,36900.0,15300.0,2100.0,0.0,2100.0,,,,,,,,,
1903,91900143.0,229946,250,1,,Transporter6,Vehicle30,Transferred,30380.0,16260.0,14120.0,120.0,14000.0,,,,,,,,,
1903,91900143.0,229940,250,1,,Transporter4,Vehicle5,Transferred,39800.0,15740.0,24060.0,0.0,24060.0,,,,,,,,,
1904,91900330.0,229941,290,1,,Transporter8,Vehicle2158,Transferred,38120.0,14600.0,3578.0,0.0,3578.0,,,,,,,,,
1901,91900302.0,229941,280,2,,Transporter8,Vehicle2158,Transferred,38120.0,14600.0,9000.0,180.0,8820.0,,,,,,,,,
1901,91900302.0,229941,280,3,,Transporter8,Vehicle2158,Transferred,38120.0,14600.0,10942.0,120.0,10822.0,,,,,,,,,
1906,91900170.0,230218,200,1,,Transporter2,Vehicle3587,Transferred,40580.0,15880.0,24700.0,0.0,24700.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle2308,Transferred,28040.0,15760.0,12280.0,0.0,12280.0,,,,,,,,,
1903,91900143.0,229926,250,1,,Transporter8,Vehicle3312,Transferred,38980.0,14840.0,21540.0,190.0,21350.0,,,,,,,,,
1903,91900143.0,229926,250,2,,Transporter8,Vehicle3312,Transferred,38980.0,14840.0,2200.0,0.0,2200.0,,,,,,,,,
1902,91900146.0,229926,260,3,,Transporter8,Vehicle3312,Transferred,38980.0,14840.0,400.0,20.0,380.0,,,,,,,,,
1903,91900143.0,229928,250,1,,Transporter8,Vehicle3549,Transferred,17880.0,13380.0,4500.0,0.0,4500.0,,,,,,,,,
1903,91900143.0,229941,250,2,,Transporter8,Vehicle2030,Transferred,38340.0,14800.0,12800.0,120.0,12680.0,,,,,,,,,
1903,91900143.0,229941,250,3,,Transporter8,Vehicle2030,Transferred,38340.0,14800.0,10740.0,224.0,10516.0,,,,,,,,,
1909,91900152.0,229842,270,1,,Transporter8,Vehicle2527,Transferred,40540.0,15720.0,24820.0,0.0,24820.0,,,,,,,,,
1905,91900160.0,228169,320,1,,Transporter4,Vehicle124,Transferred,38920.0,15780.0,23140.0,0.0,23140.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle9,Transferred,28560.0,14540.0,7020.0,0.0,7020.0,,,,,,,,,
1902,91900146.0,229958,260,2,,Transporter6,Vehicle9,Transferred,28560.0,14540.0,7000.0,0.0,7000.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle1333,Transferred,24680.0,16140.0,8540.0,0.0,8540.0,,,,,,,,,
1903,91900143.0,228329,110,1,,Transporter8,Vehicle3588,Transferred,37260.0,16740.0,20520.0,340.0,20180.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle8,Transferred,30500.0,15000.0,15500.0,42.0,15458.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,21920.0,15700.0,6220.0,0.0,6220.0,,,,,,,,,
1906,91900170.0,230804,10,1,,Transporter2,Vehicle2960,Transferred,22840.0,12920.0,8380.0,0.0,8380.0,,,,,,,,,
1906,91900170.0,230804,30,2,,Transporter2,Vehicle2960,Transferred,22840.0,12920.0,1540.0,0.0,1540.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle3125,Transferred,28300.0,15360.0,12940.0,0.0,12940.0,,,,,,,,,
1909,91900152.0,229842,270,1,,Transporter8,Vehicle2434,Transferred,40960.0,16040.0,24920.0,0.0,24920.0,,,,,,,,,
1903,91900143.0,229900,250,1,,Transporter8,Vehicle3451,Transferred,36980.0,16100.0,20880.0,246.0,20634.0,,,,,,,,,
1903,91900143.0,229942,250,1,,Transporter8,Vehicle3589,Transferred,21100.0,13560.0,6040.0,0.0,6040.0,,,,,,,,,
1901,91900302.0,229942,280,2,,Transporter8,Vehicle3589,Transferred,21100.0,13560.0,1500.0,0.0,1500.0,,,,,,,,,
1903,91900143.0,229961,250,1,,Transporter8,Vehicle1954,Transferred,34160.0,15400.0,10570.0,120.0,10450.0,,,,,,,,,
1903,91900143.0,229961,250,2,,Transporter8,Vehicle1954,Transferred,34160.0,15400.0,8190.0,96.0,8094.0,,,,,,,,,
1903,91900143.0,229899,250,1,,Transporter8,Vehicle2847,Transferred,33040.0,15620.0,17420.0,0.0,17420.0,,,,,,,,,
1903,91900143.0,229959,250,1,,Transporter8,Vehicle3590,Transferred,35040.0,14340.0,20700.0,350.0,20350.0,,,,,,,,,
1903,91900143.0,229951,250,1,,Transporter8,Vehicle1442,Transferred,31460.0,15240.0,9720.0,115.0,9605.0,,,,,,,,,
1903,91900143.0,229951,250,2,,Transporter8,Vehicle1442,Transferred,31460.0,15240.0,6500.0,186.0,6314.0,,,,,,,,,
1906,91900170.0,230218,200,1,,Transporter2,Vehicle673,Transferred,37500.0,17020.0,14360.0,0.0,14360.0,,,,,,,,,
1906,91900170.0,230218,50,3,,Transporter2,Vehicle673,Transferred,37500.0,17020.0,6120.0,0.0,6120.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,38980.0,24020.0,14960.0,60.0,14900.0,,,,,,,,,
1903,91900143.0,229928,250,1,,Transporter8,Vehicle3591,Transferred,18500.0,14120.0,4380.0,0.0,4380.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,32340.0,17020.0,15320.0,0.0,15320.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle1762,Transferred,20680.0,16120.0,4560.0,0.0,4560.0,,,,,,,,,
1903,91900143.0,231061,10,2,,Transporter8,Vehicle3560,Transferred,36400.0,15040.0,3955.0,0.0,3955.0,,,,,,,,,
1903,91900143.0,231061,20,3,,Transporter8,Vehicle3560,Transferred,36400.0,15040.0,17405.0,420.0,16985.0,,,,,,,,,
1906,91900170.0,230803,10,1,,Transporter2,Vehicle1702,Transferred,43580.0,16220.0,9800.0,0.0,9800.0,,,,,,,,,
1906,91900170.0,230803,20,2,,Transporter2,Vehicle1702,Transferred,43580.0,16220.0,17560.0,0.0,17560.0,,,,,,,,,
1903,91900143.0,229956,250,1,,Transporter8,Vehicle3592,Transferred,32760.0,14540.0,14120.0,400.0,13720.0,,,,,,,,,
1902,91900146.0,229956,260,2,,Transporter8,Vehicle3592,Transferred,32760.0,14540.0,4100.0,12.0,4088.0,,,,,,,,,
1902,91900146.0,228169,310,1,,Transporter6,Vehicle2574,Transferred,27440.0,15560.0,7280.0,120.0,7160.0,,,,,,,,,
1902,91900146.0,228169,310,2,,Transporter6,Vehicle2574,Transferred,27440.0,15560.0,4600.0,80.0,4520.0,,,,,,,,,
1903,91900143.0,229960,250,1,,Transporter8,Vehicle2624,Transferred,42480.0,15840.0,3767.0,30.0,3737.0,,,,,,,,,
1903,91900143.0,229960,250,2,,Transporter8,Vehicle2624,Transferred,42480.0,15840.0,21493.0,328.0,21165.0,,,,,,,,,
1982,91900871.0,229960,300,3,,Transporter8,Vehicle2624,Transferred,42480.0,15840.0,1380.0,0.0,1380.0,,,,,,,,,
1903,91900143.0,229942,250,1,,Transporter8,Vehicle2766,Transferred,36640.0,13560.0,23080.0,0.0,23080.0,,,,,,,,,
1903,91900143.0,228329,110,1,,Transporter8,Vehicle3208,Transferred,43060.0,15140.0,27920.0,360.0,27560.0,,,,,,,,,
1903,91900143.0,229940,250,1,,Transporter6,Vehicle3243,Transferred,38660.0,15580.0,23080.0,880.0,22200.0,,,,,,,,,
1907,91900296.0,230218,170,1,,Transporter2,Vehicle2083,Transferred,40860.0,16080.0,2160.0,0.0,2160.0,,,,,,,,,
1907,91900296.0,230218,60,2,,Transporter2,Vehicle2083,Transferred,40860.0,16080.0,22620.0,0.0,22620.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle3052,Transferred,27220.0,16000.0,11220.0,0.0,11220.0,,,,,,,,,
1903,91900143.0,229956,250,1,,Transporter8,Vehicle3028,Transferred,28420.0,14280.0,14140.0,120.0,14020.0,,,,,,,,,
1906,91900170.0,230218,50,2,,Transporter2,Vehicle144,Transferred,41260.0,17000.0,14100.0,0.0,14100.0,,,,,,,,,
1906,91900170.0,230218,50,3,,Transporter2,Vehicle144,Transferred,41260.0,17000.0,10160.0,0.0,10160.0,,,,,,,,,
1903,91900143.0,229861,250,1,,Transporter14,Vehicle3593,Transferred,39960.0,13500.0,26460.0,0.0,26460.0,,,,,,,,,
1903,91900143.0,229902,250,1,,Transporter8,Vehicle1202,Transferred,38360.0,14020.0,24340.0,400.0,23940.0,,,,,,,,,
1903,91900143.0,229939,250,1,,Transporter22,Vehicle57,Transferred,37900.0,16400.0,21500.0,0.0,21500.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter6,Vehicle8,Transferred,30140.0,14940.0,15200.0,48.0,15152.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle9,Transferred,26640.0,14540.0,12100.0,0.0,12100.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle3079,Transferred,26400.0,16140.0,10260.0,0.0,10260.0,,,,,,,,,
1903,91900143.0,229961,250,1,,Transporter8,Vehicle3594,Transferred,32960.0,16060.0,3460.0,25.0,3435.0,,,,,,,,,
1903,91900143.0,229961,250,2,,Transporter8,Vehicle3594,Transferred,32960.0,16060.0,12640.0,136.0,12504.0,,,,,,,,,
1902,91900146.0,229961,260,3,,Transporter8,Vehicle3594,Transferred,32960.0,16060.0,800.0,20.0,780.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,32980.0,17760.0,15220.0,0.0,15220.0,,,,,,,,,
1906,91900170.0,230804,30,1,,Transporter2,Vehicle2636,Transferred,29420.0,16460.0,12960.0,0.0,12960.0,,,,,,,,,
1901,91900302.0,229941,280,1,,Transporter8,Vehicle2030,Transferred,38780.0,14740.0,18040.0,60.0,17980.0,,,,,,,,,
1901,91900302.0,229941,280,2,,Transporter8,Vehicle2030,Transferred,38780.0,14740.0,6000.0,120.0,5880.0,,,,,,,,,
1907,91900296.0,230218,60,1,,Transporter2,Vehicle144,Transferred,40880.0,16920.0,2380.0,0.0,2380.0,,,,,,,,,
1907,91900296.0,230218,220,2,,Transporter2,Vehicle144,Transferred,40880.0,16920.0,21580.0,0.0,21580.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle3377,Transferred,24880.0,15340.0,9540.0,0.0,9540.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter2,Vehicle120,Transferred,32740.0,17460.0,15280.0,0.0,15280.0,,,,,,,,,
1903,91900143.0,229947,250,1,,Transporter10,Vehicle2959,Transferred,39480.0,15480.0,24000.0,200.0,23800.0,,,,,,,,,
1906,91900170.0,230218,50,1,,Transporter2,Vehicle1816,Transferred,41140.0,16120.0,25020.0,0.0,25020.0,,,,,,,,,
1903,91900143.0,229928,250,1,,Transporter8,Vehicle3549,Transferred,17900.0,13080.0,4820.0,0.0,4820.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle2510,Transferred,40340.0,15980.0,24360.0,0.0,24360.0,,,,,,,,,
1903,91900143.0,231061,20,1,,Transporter8,Vehicle3560,Transferred,34160.0,14960.0,19200.0,400.0,18800.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle2382,Transferred,40500.0,15840.0,24660.0,0.0,24660.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle2574,Transferred,40300.0,15860.0,24440.0,0.0,24440.0,,,,,,,,,
1903,91900143.0,229933,250,1,,Transporter6,Vehicle37,Transferred,39720.0,14320.0,5400.0,0.0,5400.0,,,,,,,,,
1903,91900143.0,229933,250,2,,Transporter6,Vehicle37,Transferred,39720.0,14320.0,19000.0,320.0,18680.0,,,,,,,,,
1902,91900146.0,229933,260,3,,Transporter6,Vehicle37,Transferred,39720.0,14320.0,1000.0,20.0,980.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter6,Vehicle8,Transferred,36740.0,14860.0,10200.0,48.0,10152.0,,,,,,,,,
1901,91900302.0,229863,280,2,,Transporter6,Vehicle8,Transferred,36740.0,14860.0,7840.0,0.0,7840.0,,,,,,,,,
1982,91900871.0,229863,300,3,,Transporter6,Vehicle8,Transferred,36740.0,14860.0,3840.0,0.0,3840.0,,,,,,,,,
1903,91900143.0,229943,250,1,,Transporter8,Vehicle3595,Transferred,24840.0,15780.0,2500.0,46.0,2454.0,,,,,,,,,
1903,91900143.0,229943,250,2,,Transporter8,Vehicle3595,Transferred,24840.0,15780.0,6560.0,90.0,6470.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle1349,Transferred,20180.0,15580.0,4600.0,0.0,4600.0,,,,,,,,,
1903,91900143.0,229940,250,1,,Transporter6,Vehicle1726,Transferred,37660.0,15760.0,10900.0,400.0,10500.0,,,,,,,,,
1903,91900143.0,229940,250,2,,Transporter6,Vehicle1726,Transferred,37660.0,15760.0,11000.0,0.0,11000.0,,,,,,,,,
1903,91900143.0,229948,250,1,,Transporter8,Vehicle3376,Transferred,36360.0,14400.0,13560.0,180.0,13380.0,,,,,,,,,
1902,91900146.0,229948,260,2,,Transporter8,Vehicle3376,Transferred,36360.0,14400.0,7500.0,0.0,7500.0,,,,,,,,,
1905,91900160.0,229948,270,3,,Transporter8,Vehicle3376,Transferred,36360.0,14400.0,900.0,0.0,900.0,,,,,,,,,
1903,91900143.0,229948,250,1,,Transporter8,Vehicle3574,Transferred,32760.0,15440.0,17320.0,0.0,17320.0,,,,,,,,,
1902,91900146.0,229948,260,1,,Transporter8,Vehicle1660,Transferred,35600.0,16420.0,19180.0,0.0,19180.0,,,,,,,,,
1903,91900143.0,229861,250,1,,Transporter14,Vehicle1423,Transferred,39180.0,16680.0,10000.0,0.0,10000.0,,,,,,,,,
1903,91900143.0,229861,250,2,,Transporter14,Vehicle1423,Transferred,39180.0,16680.0,12500.0,280.0,12220.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle2527,Transferred,40780.0,15820.0,24960.0,0.0,24960.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle3503,Transferred,41020.0,16200.0,24820.0,0.0,24820.0,,,,,,,,,
1903,91900143.0,229926,250,1,,Transporter8,Vehicle3121,Transferred,37540.0,14960.0,22580.0,44.0,22536.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle8,Transferred,33300.0,14980.0,18320.0,54.0,18266.0,,,,,,,,,
1903,91900143.0,229956,250,1,,Transporter8,Vehicle3596,Transferred,29580.0,14500.0,15080.0,120.0,14960.0,,,,,,,,,
1901,91900302.0,229901,280,1,,Transporter3,Vehicle120,Transferred,22900.0,16400.0,6500.0,0.0,6500.0,,,,,,,,,
1902,91900146.0,228169,310,1,,Transporter8,Vehicle30,Transferred,32660.0,15840.0,12120.0,120.0,12000.0,,,,,,,,,
1903,91900143.0,228169,330,2,,Transporter8,Vehicle30,Transferred,32660.0,15840.0,4700.0,80.0,4620.0,,,,,,,,,
1903,91900143.0,229939,250,1,,Transporter22,Vehicle3597,Transferred,30940.0,16040.0,5920.0,87.0,5833.0,,,,,,,,,
1901,91900302.0,229939,280,2,,Transporter22,Vehicle3597,Transferred,30940.0,16040.0,3000.0,39.0,2961.0,,,,,,,,,
1904,91900330.0,229939,290,3,,Transporter22,Vehicle3597,Transferred,30940.0,16040.0,3000.0,51.0,2949.0,,,,,,,,,
1901,91900302.0,229939,280,4,,Transporter22,Vehicle3597,Transferred,30940.0,16040.0,2500.0,176.0,2324.0,,,,,,,,,
1904,91900330.0,229939,290,5,,Transporter22,Vehicle3597,Transferred,30940.0,16040.0,300.0,20.0,280.0,,,,,,,,,
1981,91900871.0,229939,300,6,,Transporter22,Vehicle3597,Transferred,30940.0,16040.0,180.0,0.0,180.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle2052,Transferred,40120.0,15400.0,24720.0,0.0,24720.0,,,,,,,,,
1903,91900143.0,229961,250,1,,Transporter8,Vehicle1954,Transferred,32200.0,15400.0,16800.0,170.0,16630.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle3568,Transferred,25980.0,16260.0,9720.0,0.0,9720.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle2442,Transferred,27400.0,15520.0,11880.0,369.0,11511.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,38560.0,24060.0,13900.0,60.0,13840.0,,,,,,,,,
1901,91900302.0,229901,280,2,,Transporter3,Vehicle120,Transferred,38560.0,24060.0,600.0,0.0,600.0,,,,,,,,,
1906,91900170.0,230218,50,1,,Transporter2,Vehicle1526,Transferred,41560.0,16480.0,19600.0,0.0,19600.0,,,,,,,,,
1906,91900170.0,230218,230,2,,Transporter2,Vehicle1526,Transferred,41560.0,16480.0,5480.0,0.0,5480.0,,,,,,,,,
1907,91900296.0,230804,40,1,,Transporter2,Vehicle2960,Transferred,22680.0,12980.0,9700.0,0.0,9700.0,,,,,,,,,
1903,91900143.0,229928,250,1,,Transporter8,Vehicle3549,Transferred,18140.0,13500.0,4640.0,0.0,4640.0,,,,,,,,,
1903,91900143.0,228329,110,1,,Transporter8,Vehicle3598,Transferred,32060.0,13580.0,18480.0,0.0,18480.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,33200.0,17020.0,16180.0,0.0,16180.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle2382,Transferred,40620.0,15840.0,24780.0,0.0,24780.0,,,,,,,,,
1901,91900302.0,229941,280,2,,Transporter8,Vehicle3535,Transferred,35600.0,14700.0,5550.0,120.0,5430.0,,,,,,,,,
1901,91900302.0,229941,280,3,,Transporter8,Vehicle3535,Transferred,35600.0,14700.0,5000.0,100.0,4900.0,,,,,,,,,
1903,91900143.0,229941,250,4,,Transporter8,Vehicle3535,Transferred,35600.0,14700.0,10350.0,206.0,10144.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle3253,Transferred,23200.0,15960.0,7240.0,0.0,7240.0,,,,,,,,,
1903,91900143.0,229956,250,1,,Transporter8,Vehicle3028,Transferred,30880.0,14100.0,16780.0,120.0,16660.0,,,,,,,,,
1901,91900302.0,229861,280,1,,Transporter14,Vehicle3599,Transferred,27160.0,13900.0,13260.0,0.0,13260.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle8,Transferred,29800.0,14920.0,14880.0,24.0,14856.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle552,Transferred,26840.0,14980.0,11860.0,0.0,11860.0,,,,,,,,,
1909,91900152.0,229842,60,1,,Transporter8,Vehicle2574,Transferred,40260.0,15320.0,24940.0,0.0,24940.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle3600,Transferred,34220.0,15280.0,18940.0,0.0,18940.0,,,,,,,,,
1903,91900143.0,229940,250,1,,Transporter8,Vehicle1726,Transferred,39400.0,15740.0,23660.0,840.0,22820.0,,,,,,,,,
1903,91900143.0,228329,110,1,,Transporter8,Vehicle3601,Transferred,36160.0,15500.0,20660.0,360.0,20300.0,,,,,,,,,
1903,91900143.0,229899,250,1,,Transporter8,Vehicle3000,Transferred,29720.0,14160.0,15560.0,0.0,15560.0,,,,,,,,,
1903,91900143.0,229928,250,1,,Transporter8,Vehicle1882,Transferred,32920.0,15580.0,16640.0,0.0,16640.0,,,,,,,,,
1905,91900160.0,229928,270,2,,Transporter8,Vehicle1882,Transferred,32920.0,15580.0,700.0,0.0,700.0,,,,,,,,,
1903,91900143.0,229939,250,1,,Transporter22,Vehicle3602,Transferred,36860.0,16320.0,20540.0,0.0,20540.0,,,,,,,,,
1903,91900143.0,231061,20,1,,Transporter8,Vehicle3603,Transferred,37340.0,14980.0,22360.0,420.0,21940.0,,,,,,,,,
1903,91900143.0,229902,250,1,,Transporter8,Vehicle1202,Transferred,29580.0,14140.0,10440.0,160.0,10280.0,,,,,,,,,
1903,91900143.0,229902,250,2,,Transporter8,Vehicle1202,Transferred,29580.0,14140.0,5000.0,0.0,5000.0,,,,,,,,,
1903,91900143.0,229956,250,1,,Transporter8,Vehicle3252,Transferred,31280.0,15760.0,15520.0,0.0,15520.0,,,,,,,,,
1905,91900160.0,229901,270,1,,Transporter3,Vehicle120,Transferred,23880.0,16700.0,7180.0,0.0,7180.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle8,Transferred,32500.0,14880.0,15520.0,54.0,15466.0,,,,,,,,,
1901,91900302.0,229863,280,2,,Transporter8,Vehicle8,Transferred,32500.0,14880.0,2100.0,0.0,2100.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle20,Transferred,23540.0,16980.0,6560.0,0.0,6560.0,,,,,,,,,
1903,91900143.0,229946,250,1,,Transporter8,Vehicle3604,Transferred,39360.0,14920.0,24440.0,0.0,24440.0,,,,,,,,,
1903,91900143.0,228329,110,1,,Transporter8,Vehicle3517,Transferred,43340.0,15740.0,27600.0,0.0,27600.0,,,,,,,,,
1905,91900160.0,228169,320,1,,Transporter6,Vehicle30,Transferred,35920.0,15880.0,15740.0,0.0,15740.0,,,,,,,,,
1903,91900143.0,228169,330,2,,Transporter6,Vehicle30,Transferred,35920.0,15880.0,4300.0,80.0,4220.0,,,,,,,,,
1903,91900143.0,229861,250,1,,Transporter14,Vehicle1197,Transferred,33720.0,15020.0,7610.0,0.0,7610.0,,,,,,,,,
1904,91900330.0,229861,290,2,,Transporter14,Vehicle1197,Transferred,33720.0,15020.0,11090.0,0.0,11090.0,,,,,,,,,
1903,91900143.0,229933,250,1,,Transporter6,Vehicle552,Transferred,33300.0,15040.0,16520.0,0.0,16520.0,,,,,,,,,
1902,91900146.0,229933,260,2,,Transporter6,Vehicle552,Transferred,33300.0,15040.0,1260.0,0.0,1260.0,,,,,,,,,
1901,91900302.0,229933,280,3,,Transporter6,Vehicle552,Transferred,33300.0,15040.0,480.0,0.0,480.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,27520.0,17460.0,10060.0,0.0,10060.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle163,Transferred,26660.0,16040.0,10620.0,0.0,10620.0,,,,,,,,,
1903,91900143.0,229928,250,1,,Transporter8,Vehicle3549,Transferred,18340.0,13420.0,4920.0,0.0,4920.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle2524,Transferred,22000.0,15360.0,6640.0,0.0,6640.0,,,,,,,,,
1903,91900143.0,229902,250,1,,Transporter8,Vehicle1202,Transferred,27800.0,14100.0,13700.0,0.0,13700.0,,,,,,,,,
1902,91900146.0,228169,310,1,,Transporter6,Vehicle1726,Transferred,31200.0,15760.0,11040.0,120.0,10920.0,,,,,,,,,
1903,91900143.0,228169,330,2,,Transporter6,Vehicle1726,Transferred,31200.0,15760.0,4400.0,80.0,4320.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle740,Transferred,25420.0,16240.0,9180.0,0.0,9180.0,,,,,,,,,
1903,91900143.0,229958,250,1,,Transporter6,Vehicle9,Transferred,27600.0,14280.0,13320.0,0.0,13320.0,,,,,,,,,
1903,91900143.0,229936,250,1,,Transporter8,Vehicle2959,Transferred,37160.0,15680.0,21480.0,200.0,21280.0,,,,,,,,,
1901,91900302.0,229941,280,1,,Transporter8,Vehicle2158,Transferred,33380.0,14580.0,12800.0,240.0,12560.0,,,,,,,,,
1901,91900302.0,229941,280,2,,Transporter8,Vehicle2158,Transferred,33380.0,14580.0,6000.0,0.0,6000.0,,,,,,,,,
1903,91900143.0,229926,250,1,,Transporter8,Vehicle2481,Transferred,34340.0,14480.0,3500.0,8.0,3492.0,,,,,,,,,
1903,91900143.0,229926,250,2,,Transporter8,Vehicle2481,Transferred,34340.0,14480.0,16360.0,116.0,16244.0,,,,,,,,,
1903,91900143.0,229863,250,1,,Transporter8,Vehicle2524,Transferred,25200.0,15320.0,9880.0,0.0,9880.0,,,,,,,,,
1903,91900143.0,231061,20,1,,Transporter8,Vehicle3560,Transferred,38680.0,14940.0,23740.0,420.0,23320.0,,,,,,,,,
1909,91900152.0,229842,280,1,,Transporter8,Vehicle2527,Transferred,40500.0,15800.0,24700.0,0.0,24700.0,,,,,,,,,
1909,91900152.0,229842,280,1,,Transporter8,Vehicle2510,Transferred,40840.0,16060.0,24780.0,0.0,24780.0,,,,,,,,,
1902,91900146.0,229956,260,1,,Transporter8,Vehicle3605,Transferred,21480.0,14140.0,7340.0,200.0,7140.0,,,,,,,,,
1903,91900143.0,229961,250,1,,Transporter8,Vehicle3606,Transferred,38120.0,15120.0,12932.0,170.0,12762.0,,,,,,,,,
1903,91900143.0,229961,250,2,,Transporter8,Vehicle3606,Transferred,38120.0,15120.0,5768.0,0.0,5768.0,,,,,,,,,
1904,91900330.0,229961,290,3,,Transporter8,Vehicle3606,Transferred,38120.0,15120.0,2500.0,0.0,2500.0,,,,,,,,,
1902,91900146.0,229961,260,4,,Transporter8,Vehicle3606,Transferred,38120.0,15120.0,1800.0,40.0,1760.0,,,,,,,,,
1903,91900143.0,229901,250,1,,Transporter3,Vehicle120,Transferred,26720.0,17040.0,9680.0,0.0,9680.0,,,,,,,,,
1903,91900143.0,231209,10,1,,Transporter8,Vehicle3121,Transferred,30840.0,14960.0,15880.0,0.0,15880.0,,,,,,,,,
1903,91900143.0,229862,250,1,,Transporter8,Vehicle2792,Transferred,38460.0,15160.0,23300.0,360.0,22940.0,,,,,,,,,
1909,91900152.0,229842,280,1,,Transporter8,Vehicle2574,Transferred,40740.0,15860.0,24880.0,0.0,24880.0,,,,,,,,,
1903,91900143.0,229948,250,1,,Transporter8,Vehicle3607,Transferred,34820.0,15140.0,17880.0,180.0,17700.0,,,,,,,,,
1902,91900146.0,229948,260,2,,Transporter8,Vehicle3607,Transferred,34820.0,15140.0,1800.0,0.0,1800.0,,,,,,,,,
1903,91900143.0,229948,250,1,,Transporter8,Vehicle2072,Transferred,34000.0,15080.0,18920.0,0.0,18920.0,,,,,,,,,
1905,91900160.0,229948,270,1,,Transporter8,Vehicle2115,Transferred,32080.0,15340.0,16740.0,0.0,16740.0,,,,,,,,,
1903,91900143.0,229956,250,1,,Transporter8,Vehicle3306,Transferred,36620.0,14260.0,22360.0,0.0,22360.0,,,,,,,,,
